"Top quality antibiotic 64485-93-4 cefotaxime sodium sterile","75","500","1","Kilogram","500.0","http://www.alibaba.com/product-detail/Top-quality-antibiotic-64485-93-4_1639489466.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639489466_Top_quality_antibiotic_64485_93_4_cefotaxime.jpg"
"hot product/top quality raw material Adamantanamine hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1594391602.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1594391602_hot_product_top_quality_raw_material_Adamantanamine.jpg"
"High quality broad-spectrum aminocyclitol Apralan Apramycin sulfate","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-Apralan_1640374252.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640374252_High_quality_broad_spectrum_aminocyclitol_Apralan_Apramycin.jpg"
"High quality broad-spectrum aminocyclitol antibiotic Apramycin Sulphate","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-antibiotic_1640355376.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640355376_High_quality_broad_spectrum_aminocyclitol_antibiotic_Apramycin.jpg"
"High quality broad-spectrum aminocyclitol NEBRAMYCIN II SULFATE","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-NEBRAMYCIN_1640389120.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640389120_High_quality_broad_spectrum_aminocyclitol_NEBRAMYCIN_II.jpg"
"Top quality Antispasmodic hyoscine butyl bromide for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-hyoscine-butyl-bromide_1599629964.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599629964_Top_quality_Antispasmodic_hyoscine_butyl_bromide_for.jpg"
"Top quality Antispasmodic Butylscopolamine 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Butylscopolamine-149-64_1599735856.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599735856_Top_quality_Antispasmodic_Butylscopolamine_149_64_4.jpg"
"Top quality Antispasmodic HYOSCYAMINE for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-HYOSCYAMINE-for-relief_1601783998.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1601783998_Top_quality_Antispasmodic_HYOSCYAMINE_for_relief_of.jpg"
"hot product/top quality raw material amantadine hcl CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1593091821.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1593091821_hot_product_top_quality_raw_material_amantadine.jpg"
"High quality broad-spectrum antibiotic Apramycin sulfate solubility","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-antibiotic-Apramycin_1640418359.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1640418359_High_quality_broad_spectrum_antibiotic_Apramycin_sulfate.jpg"
"High quality aminoglycoside antibacterial neomycin sulphate powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-neomycin-sulphate_1639824466.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639824466_High_quality_aminoglycoside_antibacterial_neomycin_sulphate_powder.jpg"
"High quality aminoglycoside antibacterial 1405-10-3 Neomycin sulfate","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-1405-10_1639670444.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639670444_High_quality_aminoglycoside_antibacterial_1405_10_3.jpg"
"High quality aminoglycoside antibacterial neomycin sulfate soluble powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-neomycin-sulfate_1639638864.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639638864_High_quality_aminoglycoside_antibacterial_neomycin_sulfate_soluble.jpg"
"hot product/top quality raw material Adamantanamine hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1593199488.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1593199488_hot_product_top_quality_raw_material_Adamantanamine.jpg"
"High quality broad-spectrum antibiotic Apramycin Sulfate msds","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-antibiotic-Apramycin_1640388340.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640388340_High_quality_broad_spectrum_antibiotic_Apramycin_Sulfate.jpg"
"Top quality Antispasmodic Hyoscine butylbromide 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Hyoscine-butylbromide-149_1599729118.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599729118_Top_quality_Antispasmodic_Hyoscine_butylbromide_149_64.jpg"
"Top quality Antispasmodic butylhyoscine 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-butylhyoscine-149-64_1599740662.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599740662_Top_quality_Antispasmodic_butylhyoscine_149_64_4.jpg"
"research chemicals IDRA-21 with high quality 99%","1","1000","100","Grams","100000.0","http://www.alibaba.com/product-detail/research-chemicals-IDRA-21-with-high_1912285274.html","China (Mainland)","Wuhan Hengheda Pharm Co., Ltd.","http___i00.i.aliimg.com_photo_v1_1912285274_research_chemicals_IDRA_21_with_high_quality.jpg"
"High quality antiviral antiparkinsonian amantadine hcl","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/High-quality-antiviral-antiparkinsonian-amantadine-hcl_1639503049.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1639503049_High_quality_antiviral_antiparkinsonian_amantadine_hcl.jpg"
"high quality Abiraterone acetate cas 154229-18-2","1","10","10","Grams","100.0","http://www.alibaba.com/product-detail/high-quality-Abiraterone-acetate-cas-154229_1590644587.html","China (Mainland)","Hangzhou Royall Import & Export Co., Ltd.","http___i01.i.aliimg.com_photo_v1_1590644587_high_quality_Abiraterone_acetate_cas_154229_18.jpg"
"Factory supply high quality vitamin d3","1000","2000","5","Kilograms","10000.0","http://www.alibaba.com/product-detail/Factory-supply-high-quality-vitamin-d3_1854470763.html","China (Mainland)","Xi'an Yiyang Bio-Tech Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1854470763_Factory_supply_high_quality_vitamin_d3.jpg"
"High quality intermediate of pregabalin with low price bulk in supply CAS 148553-50-8","100","120","1","Kilogram","120.0","http://www.alibaba.com/product-detail/High-quality-intermediate-of-pregabalin-with_1875771782.html","China (Mainland)","Shaanxi Pioneer Biotech Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1875771782_High_quality_intermediate_of_pregabalin_with_low.jpg"
"High quality aminoglycoside antibacterial neomycin sulfate powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-neomycin-sulfate_1639615084.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639615084_High_quality_aminoglycoside_antibacterial_neomycin_sulfate_powder.jpg"
"High quality aminoglycoside antibacterial Neomycin Sulfate","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-Neomycin-Sulfate_1639774992.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639774992_High_quality_aminoglycoside_antibacterial_Neomycin_Sulfate.jpg"
"hot product/top quality raw material Adamantanamine hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1594408372.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1594408372_hot_product_top_quality_raw_material_Adamantanamine.jpg"
"High quality broad-spectrum aminocyclitol antibiotic apramycin","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-antibiotic_1640398794.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640398794_High_quality_broad_spectrum_aminocyclitol_antibiotic_apramycin.jpg"
"Top quality Antispasmodic butylhyoscine 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-butylhyoscine-149-64_1599740662.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599740662_Top_quality_Antispasmodic_butylhyoscine_149_64_4.jpg"
"top quality raw material Adamantanamine hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/top-quality-raw-material-Adamantanamine-hydrochloride_1594408399.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1594408399_top_quality_raw_material_Adamantanamine_hydrochloride_CAS.jpg"
"top quality raw material tricyclodecane hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/top-quality-raw-material-tricyclodecane-hydrochloride_1599605825.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1599605825_top_quality_raw_material_tricyclodecane_hydrochloride_CAS.jpg"
"Top quality Antispasmodic HYOSCINE N B 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-HYOSCINE-N-B_1601057115.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1601057115_Top_quality_Antispasmodic_HYOSCINE_N_B_149.jpg"
"Top quality antibiotic 64485-93-4 cefotaxime sodium sterile","75","500","1","Kilogram","500.0","http://www.alibaba.com/product-detail/Top-quality-antibiotic-64485-93-4_1639489466.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639489466_Top_quality_antibiotic_64485_93_4_cefotaxime.jpg"
"High quality broad-spectrum aminocyclitol NEBRAMYCIN II SULFATE","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-NEBRAMYCIN_1640389120.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640389120_High_quality_broad_spectrum_aminocyclitol_NEBRAMYCIN_II.jpg"
"High quality broad-spectrum aminocyclitol antibiotic Apramycin Sulphate","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-antibiotic_1640355376.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640355376_High_quality_broad_spectrum_aminocyclitol_antibiotic_Apramycin.jpg"
"High quality broad-spectrum aminocyclitol antibiotic NEBRAMYCIN 11 SULPHATE","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-antibiotic_1640413462.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640413462_High_quality_broad_spectrum_aminocyclitol_antibiotic_NEBRAMYCIN.jpg"
"Top quality Antispasmodic hyoscine butyl bromide for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-hyoscine-butyl-bromide_1599629964.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599629964_Top_quality_Antispasmodic_hyoscine_butyl_bromide_for.jpg"
"Top quality Antispasmodic Butylscopolamine 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Butylscopolamine-149-64_1599735856.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599735856_Top_quality_Antispasmodic_Butylscopolamine_149_64_4.jpg"
"hot product/top quality raw material amantadine hcl CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1593091821.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1593091821_hot_product_top_quality_raw_material_amantadine.jpg"
"Top quality Antispasmodic Hyoscyamine for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Hyoscyamine-for-relief_1601784004.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1601784004_Top_quality_Antispasmodic_Hyoscyamine_for_relief_of.jpg"
"High quality aminoglycoside antibacterial neomycin sulphate powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-neomycin-sulphate_1639824466.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639824466_High_quality_aminoglycoside_antibacterial_neomycin_sulphate_powder.jpg"
"High quality aminoglycoside antibacterial 1405-10-3 Neomycin sulfate","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-1405-10_1639670444.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639670444_High_quality_aminoglycoside_antibacterial_1405_10_3.jpg"
"High quality aminoglycoside antibacterial neomycin sulfate soluble powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-aminoglycoside-antibacterial-neomycin-sulfate_1639638864.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639638864_High_quality_aminoglycoside_antibacterial_neomycin_sulfate_soluble.jpg"
"hot product/top quality raw material Adamantanamine hydrochloride CAS 665-66-7 China manufactuer","10","14.5","1","Kilogram","14.5","http://www.alibaba.com/product-detail/hot-product-top-quality-raw-material_1593199488.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1593199488_hot_product_top_quality_raw_material_Adamantanamine.jpg"
"High quality broad-spectrum antibiotic Apramycin Sulfate msds","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-antibiotic-Apramycin_1640388340.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640388340_High_quality_broad_spectrum_antibiotic_Apramycin_Sulfate.jpg"
"Top quality Antispasmodic Hyoscine butylbromide 149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Hyoscine-butylbromide-149_1599729118.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599729118_Top_quality_Antispasmodic_Hyoscine_butylbromide_149_64.jpg"
"High quality broad-spectrum antibiotic buy Apramycin sulfate","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-antibiotic-buy_1640418365.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1640418365_High_quality_broad_spectrum_antibiotic_buy_Apramycin.jpg"
"Top quality Antispasmodic Scopolamine butylbromide149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Scopolamine-butylbromide149-64_1601061671.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1601061671_Top_quality_Antispasmodic_Scopolamine_butylbromide149_64_4.jpg"
"Top quality Antispasmodic HYOSCINE for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-HYOSCINE-for-relief_1601057155.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1601057155_Top_quality_Antispasmodic_HYOSCINE_for_relief_of.jpg"
"Top quality Antispasmodic Hyoscine butylbromide for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Hyoscine-butylbromide-for_1599729095.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1599729095_Top_quality_Antispasmodic_Hyoscine_butylbromide_for_relief.jpg"
"Top quality antibiotic 64485-93-4 cefotaxime sodium for injection","75","500","1","Kilogram","500.0","http://www.alibaba.com/product-detail/Top-quality-antibiotic-64485-93-4_1639489464.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639489464_Top_quality_antibiotic_64485_93_4_cefotaxime.jpg"
"High quality broad-spectrum aminocyclitol antibiotic apramycin sulfate","0.0001","0.001","1","Gram","0.001","http://www.alibaba.com/product-detail/High-quality-broad-spectrum-aminocyclitol-antibiotic_1640388094.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1640388094_High_quality_broad_spectrum_aminocyclitol_antibiotic_apramycin.jpg"
"Top quality Antispasmodic Scopolamine butylbromide149-64-4 for relief of abdominal pain and irritable bowel syndrome","0.00001","0.0001","1","Kilogram","0.0001","http://www.alibaba.com/product-detail/Top-quality-Antispasmodic-Scopolamine-butylbromide149-64_1599738644.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1599738644_Top_quality_Antispasmodic_Scopolamine_butylbromide149_64_4.jpg"
"High quality blood thinner anticoagulant low molecular weight heparin","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-low_1638538157.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638538157_High_quality_blood_thinner_anticoagulant_low_molecular.jpg"
"High quality penicillin antibiotic amoxicillin suspension","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-penicillin-antibiotic-amoxicillin-suspension_1639046691.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1639046691_High_quality_penicillin_antibiotic_amoxicillin_suspension.jpg"
"High quality antibiotic 52628-58-7 thiamphenicol palmitate","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-antibiotic-52628-58-7_1639500277.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1639500277_High_quality_antibiotic_52628_58_7_thiamphenicol.jpg"
"High quality blood thinner anticoagulant disposable heparin cap","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-disposable_1638615894.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1638615894_High_quality_blood_thinner_anticoagulant_disposable_heparin.jpg"
"High quality penicillin antibiotic amoxicillin antibacterial high quality amoxicillin","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-penicillin-antibiotic-amoxicillin-antibacterial_1639046718.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639046718_High_quality_penicillin_antibiotic_amoxicillin_antibacterial_high.jpg"
"High quality blood thinner anticoagulant transparent heparin cap","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-transparent_1638615897.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638615897_High_quality_blood_thinner_anticoagulant_transparent_heparin.jpg"
"High quality blood thinner anticoagulant capillary tube heparin","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-capillary_1638574983.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638574983_High_quality_blood_thinner_anticoagulant_capillary_tube.jpg"
"High quality blood thinner anticoagulant bovine heparin","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-bovine_1638538143.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638538143_High_quality_blood_thinner_anticoagulant_bovine_heparin.jpg"
"High quality blood thinner anticoagulant heparin lock cap","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-heparin_1638530255.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638530255_High_quality_blood_thinner_anticoagulant_heparin_lock.jpg"
"High quality glucocorticosteroid HYDROCORTISONE 21-HEMISUCCINATE SODIUM SALT","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-glucocorticosteroid-HYDROCORTISONE-21-HEMISUCCINATE_1639066689.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1639066689_High_quality_glucocorticosteroid_HYDROCORTISONE_21_HEMISUCCINATE_SODIUM.jpg"
"High quality blood thinner anticoagulant Sodium Heparin 155 UI/mg","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-Sodium_1638646392.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1638646392_High_quality_blood_thinner_anticoagulant_Sodium_Heparin.jpg"
"High quality blood thinner anticoagulant heparin calcium","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-heparin_1638530308.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1638530308_High_quality_blood_thinner_anticoagulant_heparin_calcium.jpg"
"High quality blood thinner anticoagulant yellow heparin cap","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-yellow_1638571034.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1638571034_High_quality_blood_thinner_anticoagulant_yellow_heparin.jpg"
"High quality glucocorticosteroid 21-HEMISUCCINATE SODIUM","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-glucocorticosteroid-21-HEMISUCCINATE-SODIUM_1639066672.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639066672_High_quality_glucocorticosteroid_21_HEMISUCCINATE_SODIUM.jpg"
"High quality penicillin antibiotic amoxicillin trihydrate compacted","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-penicillin-antibiotic-amoxicillin-trihydrate_1639046658.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639046658_High_quality_penicillin_antibiotic_amoxicillin_trihydrate_compacted.jpg"
"High quality penicillin antibiotic amoxicillin antibacterial high quality amoxicillin","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-penicillin-antibiotic-amoxicillin-antibacterial_1639046704.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i00.i.aliimg.com_photo_v0_1639046704_High_quality_penicillin_antibiotic_amoxicillin_antibacterial_high.jpg"
"High quality injectable antibiotic Bufferized Meropenem","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-injectable-antibiotic-Bufferized-Meropenem_1638529775.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638529775_High_quality_injectable_antibiotic_Bufferized_Meropenem.jpg"
"High quality blood thinner anticoagulant medical heparin caps","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-medical_1638571037.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638571037_High_quality_blood_thinner_anticoagulant_medical_heparin.jpg"
"High quality blood thinner anticoagulant surgical heparin cap","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-blood-thinner-anticoagulant-surgical_1638615909.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1638615909_High_quality_blood_thinner_anticoagulant_surgical_heparin.jpg"
"High quality penicillin antibiotic amoxicillin trihydrate powder","0.0001","0.001","1","Kilogram","0.001","http://www.alibaba.com/product-detail/High-quality-penicillin-antibiotic-amoxicillin-trihydrate_1639057367.html","China (Mainland)","Shaanxi TOP Pharm Chemical Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1639057367_High_quality_penicillin_antibiotic_amoxicillin_trihydrate_powder.jpg"
