Microtome,1999,2000,1,Piece,2000.0,http://www.alibaba.com/product-detail/Microtome_1766501724.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1766501724_Microtome.jpg,US $1999-2000 / Set ( FOB Price),
Dual purpose,600,1438,1,Piece,1438.0,http://www.alibaba.com/product-detail/Dual-purpose_1780888854.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1780888854_Dual_purpose.jpg,US $600-1438 / Set ( FOB Price),
Tissue Proccessor,600,1200,1,Piece,1200.0,http://www.alibaba.com/product-detail/Tissue-Proccessor_1795648689.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1795648689_Tissue_Proccessor.jpg,US $600-1200 / Set ( FOB Price),
Flotation Workstation,400,500,1,Piece,500.0,http://www.alibaba.com/product-detail/Flotation-Workstation_1780870488.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1780870488_Flotation_Workstation.jpg,US $400-500 / Set ( FOB Price),
Slide stainer,800,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Slide-stainer_1795594284.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1795594284_Slide_stainer.jpg,US $800-1500 / Set ( FOB Price),
Tissue Processor,600,1438,1,Piece,1438.0,http://www.alibaba.com/product-detail/Tissue-Processor_1780917533.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1780917533_Tissue_Processor.jpg,US $600-1438 / Set ( FOB Price),
Slide stainer,800,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Slide-stainer_1780923510.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v1_1780923510_Slide_stainer.jpg,US $800-1500 / Set ( FOB Price),
Flotation Workstation,833,850,1,Piece,850.0,http://www.alibaba.com/product-detail/Flotation-Workstation_1769435179.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1769435179_Flotation_Workstation.jpg,US $833-850 / Set ( FOB Price),
Histo-Trimmer,800,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Histo-Trimmer_1780871157.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1780871157_Histo_Trimmer.jpg,US $800-1500 / Set ( FOB Price),
Conserving Table,533,535,1,Piece,535.0,http://www.alibaba.com/product-detail/Conserving-Table_1769424604.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1769424604_Conserving_Table.jpg,US $533-535 / Set ( FOB Price),"Place of Origin: CN;JIA
																																												; Brand Name: SAINTY
																																												; Type: Saw
																																												; Properties: Neurosurgery Instruments
																																												; Model Number: ST-BC"
