Silicon Ingot & Scrap,60,65,3,Tons,195.0,http://www.alibaba.com/product-detail/Silicon-Ingot-Scrap_107203776.html,South Korea,"Solar Hub Co., Ltd.",http___i00.i.aliimg.com_photo_v0_107203776_Silicon_Ingot_Scrap.jpg,US $60-65,"Brand Name: Siltronic
																																												; IC-grade: fall-out
																																												; Place of Origin: Germany
																																												; Model Number: 200mm/300mm"
silicon ingot metal,8,10,1000,Kilograms,10000.0,http://www.alibaba.com/product-detail/silicon-ingot-metal_1649715437.html,China (Mainland),"Xiamen Uni-Metal Imp&Exp Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1649715437_silicon_ingot_metal.jpg,US $8-10 / Kilogram ( FOB Price),"Place of Origin: CN;FUJ
																																												; Dimensions: 4N
																																												; Grade: 6N (99.9999%)
																																												; Brand Name: unimetal
																																												; Alloy Or Not: Non-alloy
																																												; Model Number: 4N
																																												; Secondary Or Not: Non-secondary
																																												; Weight: 4.54KG
																																												; Purity: 99.9999%
																																												; Main material: silicon metal
																																												; Product name: silicon ingot metal
																																												; application: solar cell/panel
																																												; certification: REACH/ISO
																																												; Color: silver gray
																																												; raw material: silicon metal
																																												; content: si;fe;al;ca;p;b"
solar silicon ingot,5,20,20,Metric,400.0,http://www.alibaba.com/product-detail/solar-silicon-ingot_1621819131.html,China (Mainland),"Xiamen Uni-Metal Imp&Exp Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1621819131_solar_silicon_ingot.jpg,US $5-20 / Kilogram ( FOB Price),"Place of Origin: CN;FUJ
																																												; Dimensions: SILICON 99.9999%
																																												; Grade: 6N (99.9999%)
																																												; Brand Name: UNIMETAL
																																												; Alloy Or Not: Non-alloy
																																												; Model Number: Solar silicon ingot
																																												; Secondary Or Not: Non-secondary
																																												; Weight: 4.54KG
																																												; Size: 10-100MM
																																												; Application: solar energy
																																												; Si content: 99.9999%
																																												; Factory History: Since 1999
																																												; Catalog: Other Solar energy related product
																																												; Main material: silicon"
Ingot silicon,5,20,20,Metric,400.0,http://www.alibaba.com/product-detail/Ingot-silicon_1637129699.html,China (Mainland),"Xiamen Uni-Metal Imp&Exp Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1637129699_Ingot_silicon.jpg,US $5-20 / Kilogram ( FOB Price),"Place of Origin: CN;FUJ
																																												; Dimensions: SILICON 99.9999%
																																												; Grade: 6N (99.9999%)
																																												; Brand Name: UNIMETAL
																																												; Alloy Or Not: Non-alloy
																																												; Model Number: ingot silicon
																																												; Secondary Or Not: Non-secondary
																																												; Weight: 4.54KG
																																												; Size: 10-100MM
																																												; Application: solar energy
																																												; Si content: 99.9999%
																																												; Factory History: Since 1999
																																												; Catalog: Other Solar energy related product
																																												; Main material: silicon
																																												; Product name: ingot silicon"
silicon chunks,10000,20000,2,Metric,40000.0,http://www.alibaba.com/product-detail/silicon-chunks_1636921672.html,China (Mainland),"Xiamen Uni-Metal Imp&Exp Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1636921672_silicon_chunks.jpg,US $10000-20000 / Metric Ton ( FOB Price),"Place of Origin: CN;FUJ
																																												; Grade: 6N (99.9999%),polysiicon
																																												; Brand Name: unimetal
																																												; Alloy Or Not: Non-alloy
																																												; Model Number: silicon chunks 4N/5N/6N
																																												; Secondary Or Not: Non-secondary
																																												; Weight: 2.5KG
																																												; Size: <0.8mm
																																												; Application: Solar energy
																																												; Product name: silicon chunks
																																												; Si content: 99.99%
																																												; Main raw materials: Quartzs
																																												; Sample: Available
																																												; Testing cost: To be paid by buyer
																																												; Factor history: Since 1999"
IC grade mono silicon ingot,100,127,10,Kilograms,1270.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_437460504.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v12_437460504_IC_grade_mono_silicon_ingot.jpg,US $100-127 / Kilogram ( FOB Price),
IC grade mono silicon ingot,107,120,10,Kilograms,1200.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_1069415130.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v6_1069415130_1_IC_grade_mono_silicon_ingot.jpg,US $107-120 / Kilogram ( FOB Price),
IC grade mono silicon ingot,107,117,10,Kilograms,1170.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_437456034.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v14_437456034_1_IC_grade_mono_silicon_ingot.jpg,US $107-117 / Kilogram ( FOB Price),
IC grade mono silicon ingot,102,117,10,Kilograms,1170.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_1644078341.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v6_1644078341_1_IC_grade_mono_silicon_ingot.jpg,US $102-117 / Kilogram ( FOB Price),
IC grade mono silicon ingot,97,117,10,Kilograms,1170.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_437462768.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v10_437462768_1_IC_grade_mono_silicon_ingot.jpg,US $97-117 / Kilogram ( FOB Price),
IC grade mono silicon ingot,70,80,10,Kilograms,800.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_1644095015.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v6_1644095015_1_IC_grade_mono_silicon_ingot.jpg,US $70-80 / Kilogram ( FOB Price),
mono silicon ingot for x-ray mirror,0,0,10,Kilograms,0.0,http://www.alibaba.com/product-detail/mono-silicon-ingot-for-x-ray_1664028147.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v5_1664028147_mono_silicon_ingot_for_x_ray_mirror.jpg,US $0 / Kilogram ( FOB Price),
3''-8'' IC grade mono silicon ingot,100,110,10,Kilograms,1100.0,http://www.alibaba.com/product-detail/3-8-IC-grade-mono-silicon_459809097.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v18_459809097_3_8_IC_grade_mono_silicon_ingot.jpg,US $100-110 / Kilogram ( FOB Price),
SEMI grade monosilicon ingots,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/SEMI-grade-monosilicon-ingots_488329128.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v6_488329128_SEMI_grade_monosilicon_ingots.jpg,US $200 / Kilogram ( FOB Price),
X-ray test mono silicon ingot,0,0,10,Kilograms,0.0,http://www.alibaba.com/product-detail/X-ray-test-mono-silicon-ingot_1924447510.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v4_1924447510_X_ray_test_mono_silicon_ingot.jpg,US $0 / Kilogram ( FOB Price),
IC grade monocrystalline silicon ingot,100,103,50,Kilograms,5150.0,http://www.alibaba.com/product-detail/IC-grade-monocrystalline-silicon-ingot_446769830.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v23_446769830_IC_grade_monocrystalline_silicon_ingot.jpg,US $100-103 / Kilogram ( FOB Price),
IC grade monocrystalline silicon ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-grade-monocrystalline-silicon-ingot_458298630.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v25_458298630_IC_grade_monocrystalline_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
IC Grade Monocrystalline Silicon Ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-Grade-Monocrystalline-Silicon-Ingot_443137965.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v24_443137965_IC_Grade_Monocrystalline_Silicon_Ingot.jpg,US $200 / Kilogram ( FOB Price),
IC grade monocrystalline silicon ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-grade-monocrystalline-silicon-ingot_454646240.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v22_454646240_IC_grade_monocrystalline_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
IC Grade Monocrystalline Silicon Ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-Grade-Monocrystalline-Silicon-Ingot_444965691.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v19_444965691_IC_Grade_Monocrystalline_Silicon_Ingot.jpg,US $200 / Kilogram ( FOB Price),
IC Grade Monocrystalline Silicon Ingot,100,110,10,Kilograms,1100.0,http://www.alibaba.com/product-detail/IC-Grade-Monocrystalline-Silicon-Ingot_455841322.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v12_455841322_IC_Grade_Monocrystalline_Silicon_Ingot.jpg,US $100-110 / Kilogram ( FOB Price),
SEMI/IC Grade Monosilicon Ingot,97,111,50,Kilograms,5550.0,http://www.alibaba.com/product-detail/SEMI-IC-Grade-Monosilicon-Ingot_488396412.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v7_488396412_1_SEMI_IC_Grade_Monosilicon_Ingot.jpg,US $97-111 / Kilogram ( FOB Price),
IC grade monocrystalline silicon Ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-grade-monocrystalline-silicon-Ingot_450136428.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v22_450136428_IC_grade_monocrystalline_silicon_Ingot.jpg,US $200 / Kilogram ( FOB Price),
IC grade monocrystalline silicon Ingot,100,110,10,Kilograms,1100.0,http://www.alibaba.com/product-detail/IC-grade-monocrystalline-silicon-Ingot_453729560.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v12_453729560_IC_grade_monocrystalline_silicon_Ingot.jpg,US $100-110 / Kilogram ( FOB Price),
IC Monocrystalline Silicon Ingots,107,127,10,Kilograms,1270.0,http://www.alibaba.com/product-detail/IC-Monocrystalline-Silicon-Ingots_1644116420.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v7_1644116420_1_IC_Monocrystalline_Silicon_Ingots.jpg,US $107-127 / Kilogram ( FOB Price),
Dopant Boron IC silicon ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/Dopant-Boron-IC-silicon-ingot_457898261.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v17_457898261_Dopant_Boron_IC_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
IC/SEMI Grade Mono Silicon Ingots,1,100,1,Kilogram,100.0,http://www.alibaba.com/product-detail/IC-SEMI-Grade-Mono-Silicon-Ingots_460989847.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v9_460989847_IC_SEMI_Grade_Mono_Silicon_Ingots.jpg,US $1-100 / Kilogram ( FOB Price),
"3""Dopant As IC silicon ingot",200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/3-Dopant-As-IC-silicon-ingot_457900208.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v15_457900208_3_Dopant_As_IC_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
"4""Dopant Sb IC silicon ingot",200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/4-Dopant-Sb-IC-silicon-ingot_457903239.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v10_457903239_4_Dopant_Sb_IC_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
